Marca temporal,Nombre de usuario,🥦🥕 Bolsón de verduras verdes agroecológicas (5 kg aprox) con variedades de estación - Productores de Escobar - $630,"🥔🧅 Bolsón de Pesadas agroecológicas (5kg aprox.) Variedades: Papá, cebolla, batata, anco, cabutia - $355",🥦🥔 COMBO Bolsón de verduras verdes agroecológicas (5 kg aprox) + Bolsón de Pesadas agroecológicas (5kg aprox.) - $900,☀️🍊 COMBO Cítrico de Verano - 2kg Naranja - 1kg Limón - 1kg Pomelo o mandarina - $435,🌽 Choclo agroecológico - Escobar - $60 por unidad,🥑Palta agroecológica de Finca Ecotipa - Tucumán (500 gr.) - $240,🍅 Tomate perita agroecológico de Mendoza (1 kg.) - $205,🥒 Morrón verde agroecológico de Luján (500 gr.) - $100,Uva Red Glove - Aprosur - Mendoza (500gr) -  $ 115,🍆 Berenjena agroecológica de Escobar (1 kg.) - $150,🧄 Ajo agroecológico de UST - Mendoza (100 gr.) - $40,🍊 Ciruela agroecológico de Mendoza( 500 gr.) - $200,🍎 Manzana roja agroecológica Coop Río Colorado - Río Negro ( 1kg.) - $190,🍋 Limón agroecológico de Finca Ecotipa - Tucumán (1 kg) - $100,🍐 Pera agroecológica de Coop. Río Colorado - Río Negro (1 kg) - $185,🥚 Huevos de campo de Tres Arroyos (docena.) - $270,🥜 Maní con cascara de Salta (500 gm) - $210,"Yerba mate ""Las Tunas"" 1Kg - $640","Yerba Mate ""Grapia Milenaria"" 1Kg - $680",Azúcar Mascabo Agroecológica 1Kg - $265,"Mermelada de naranja ""Dulce Huayna"" 360gr - $490","Mermelada Otoñal ""Dulce Huayna"" 360gr - $490","Harina de Trigo Integral Agroecológica ""Naturaleza Viva"" 1K - $150","Tomate Triturado sin piel Agroecológico ""Manos del Pueblo"" 450cc - $280","Aceite de Girasol puro ""El Cortijo"" 900ml - $370","Aceitunas Verdes orgánicas ""San Nicolas"" 500g - $520","Promoción 1° - viandas cinco almuerzos: Tarta individual de acelga, cebolla caramelizada y queso - Tarta individual de calabaza, ricota y nuez - Musaka/Lasagña de berenjenas - Canelones de acelga con salsa bologñesa - Pastel de papa - $1900","Promoción 2° - viandas vegetariana cinco almuerzos: Tarta de calabaza, zanahoria y cebollas asadas - Tarta de acelga y cebolla caramelizada - Canelones de acelga y ricota con salsa blanca y fileto - Porcion de knishes - Porción buñuelos de acelga - $1800"," Gran picada del Abasto CARNE: Bastoncitos de muzza, bastoncitos de pollo, albóndigas de carne, buñuelos de acelga, Hummus c/ pimentón ahumado, Berenjenas al escabeche, Aceitunas condimentadas, Salsitas: alioli, y salsa picante + 2 panes estilo campo - $1600"," Gran picada del Abasto VEGGIE: Bastoncitos de muzza, falafel, buñuelos de acelga, knishes receta tradicional, hummus c/ pimentón ahumado, berenjenas al escabeche, aceitunas condimentadas. Salsitas: alioli, y salsa picante + 2 panes estilo campo - $1500",3 Empanadas de Osobuco Braseado - $330,3 Empanadas de Bondiola a la cerveza negra - $330,"3 Empanadas de champiñón, queso, puerro y cebolla - $330",3 Empanadas de queso y cebolla - $330,"Tarta de calabaza, zanahoria y cebolla asadas - $380",Tarta de acelga y cebolla caramelizada - $380,Musaka / Lasagña de Berenjenas. Cuenta con distintos cortes de carne vacuna - $440,Pastel de papa - $440,Canelones de acelga y ricota con salsa blanca y fileto - $420,Canelones de acelga con salsa bologñesa -  $420,Buñuelos de acelga - $380,3 knishes de papa y cebolla - $360,Bolsa PAC - $150,🍊 Naranja agroecológica de Finca Don Luis - Entre Ríos ( 1kg.) - $120,🍑 Durazno agroecológico de Approsur - Mendoza ( 1kg.) - $350,Morrón rojo agroecológico de Luján (500 gr.) - $ 120,🟢 Zapallito redondo agroecológico de Productores de Escobar (1 kg.) - $125,"Mermelada de Frutilla ""Crece desde el Pie"" Agroecológica 360gr - $430",🍅 Tomate cherry orgánico de San Nicolas (500 gr.) - $155,🍊 Mandarina agroecológico de Finca Don Luis - Entre Ríos (1 kg) - $100,🍓 Frutillas agroecológicas de Productores de Escobar (600 gr.) - $290,🍌 Banana orgánica de Finca La Lucrecia - Jujuy ( 1kg.) - $230,12 Cookies de chocolate - $450,12 Cookies de maní con chips de chocolate - $450,Cuadraditos de Brownie y nuez - $300,Budín de limón con arándanos (250gr) - $300,Budín de naranja con jengibre (250gr) - $300,Caja de 6 rolls de canela $500,Arroz yamani Hebrasol 1Kg - $210,Coco rallado Hebrasol 1Kg - $580,Fécula de mandioca Hebrasol 1Kg - $158,Poroto colorado Hebrasol 1Kg - $270,🥭 Mango agroecológico de Finca Ecotipa - Tucumán ( 1kg.) - $175,🔵 Arándanos agroecológicos de Finca Ecotipa - Tucumán (250 gr.) - $220,Miel natural Mercado del Abasto 500gr - $450,🎋 Jengibre agroecológico de Batter - Misiones (100 gr.) - $65,"Aceite de Oliva ""La Riojana"" Extra Virgen Orgánico 500cc - $600","Tomate Triturados sin piel Agroecológico ""Manos del Pueblo"" 970g - $265",¿Como retirás?,Barrio,🏠¿Dónde querés retirar el pedido? 
2022/01/18 4:50:03 p. m. GMT-3,252,1.0,,,,,,1.0,2.0,,2.0,2.0,1.0,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,2.0,,3.0,,,,,,,,,,,,,,,,,,,,Voy al punto de entrega,,Villa Urquiza (Blanco Encalada 4673 de 12 a 14hs.)
2022/01/18 6:22:49 p. m. GMT-3,202,,,1.0,,,,,,,1.0,2.0,1.0,,1.0,,2.0,1.0,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,Envío a domicilio (recargo de $350),Saavedra,
2022/01/18 6:49:35 p. m. GMT-3,0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Voy al punto de entrega,,Villa Crespo (Mahatma Gandhi 373 de 11.30 a 13.30hs.)
2022/01/18 7:11:36 p. m. GMT-3,232,,,1.0,,,,2.0,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Envío a domicilio (recargo de $350),Palermo,
2022/01/18 8:48:01 p. m. GMT-3,115,,,1.0,,,,,,,,3.0,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,Voy al punto de entrega,,Villa Crespo (Mahatma Gandhi 373 de 11.30 a 13.30hs.)
2022/01/18 9:19:15 p. m. GMT-3,318,0.0,0.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Voy al punto de entrega,,Palermo (Charcas 4599 de 11 a 13hs.)
2022/01/18 9:25:17 p. m. GMT-3,147,1.0,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,1.0,,,,,,,,,,,,,,,,,Envío a domicilio (recargo de $350),Palermo,
2022/01/18 10:02:41 p. m. GMT-3,319,0.0,0.0,1.0,,,,,,,1.0,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,Envío a domicilio (recargo de $350),Villa Urquiza,
2022/01/18 10:45:16 p. m. GMT-3,8,1.0,1.0,,,,,1.0,1.0,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,Voy al punto de entrega,,Villa Crespo (Mahatma Gandhi 373 de 11.30 a 13.30hs.)
2022/01/19 12:08:26 p. m. GMT-3,99,,,1.0,,,,1.0,,,1.0,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,Voy al punto de entrega,,Palermo (Charcas 4599 de 11 a 13hs.)
2022/01/19 3:49:45 p. m. GMT-3,69,0.0,0.0,0.0,,,,2.0,1.0,,0.0,2.0,0.0,,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,Voy al punto de entrega,,Palermo (Charcas 4599 de 11 a 13hs.)
2022/01/19 4:56:21 p. m. GMT-3,273,0.0,0.0,1.0,,,,1.0,1.0,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,Voy al punto de entrega,,Villa Urquiza (Blanco Encalada 4673 de 12 a 14hs.)
2022/01/19 5:23:24 p. m. GMT-3,320,,,0.0,,,,,,,,,1.0,,,,1.0,,1.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,,1.0,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,Voy al punto de entrega,,Villa Urquiza (Blanco Encalada 4673 de 12 a 14hs.)
2022/01/19 6:28:37 p. m. GMT-3,1,,,,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,Voy al punto de entrega,,Villa Crespo (Mahatma Gandhi 373 de 11.30 a 13.30hs.)
2022/01/19 7:31:43 p. m. GMT-3,10,,,2.0,,,,1.0,1.0,,,3.0,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,Envío a domicilio (recargo de $350),Villa Crespo,
2022/01/19 8:18:18 p. m. GMT-3,47,1.0,,,,,,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,Voy al punto de entrega,,Palermo (Charcas 4599 de 11 a 13hs.)
2022/01/19 9:31:25 p. m. GMT-3,122,,,,,,,,1.0,,1.0,2.0,1.0,,1.0,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,2.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,Voy al punto de entrega,,Villa Crespo (Mahatma Gandhi 373 de 11.30 a 13.30hs.)
2022/01/20 10:49:44 a. m. GMT-3,232,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,Envío a domicilio (recargo de $350),Palermo,
2022/01/20 11:11:01 a. m. GMT-3,141,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,Voy al punto de entrega,,Villa Urquiza (Blanco Encalada 4673 de 12 a 14hs.)
2022/01/20 11:28:48 a. m. GMT-3,321,,,1.0,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Voy al punto de entrega,,Palermo (Charcas 4599 de 11 a 13hs.)
2022/01/20 12:47:34 p. m. GMT-3,322,1.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,3.0,,,,,,,,,,,,,,,,,,,,Voy al punto de entrega,,Villa Crespo (Mahatma Gandhi 373 de 11.30 a 13.30hs.)
2022/01/20 4:24:18 p. m. GMT-3,59,1.0,,,,,,3.0,1.0,,1.0,1.0,1.0,,1.0,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,Voy al punto de entrega,,Villa Urquiza (Blanco Encalada 4673 de 12 a 14hs.)
2022/01/20 9:12:23 p. m. GMT-3,0,1.0,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,Voy al punto de entrega,,Palermo (Charcas 4599 de 11 a 13hs.)
2022/01/31 8:52:01 p. m. GMT-3,0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Voy al punto de entrega,,Palermo (Charcas 4599 de 11 a 13hs.)
2022/02/01 12:12:01 p. m. GMT-3,323,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Envío a domicilio (recargo de $400),Palermo,
2022/02/01 12:13:07 p. m. GMT-3,324,0.0,,1.0,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,Voy al punto de entrega,,Palermo (Charcas 4599 de 11 a 13hs.)
2022/02/01 12:25:13 p. m. GMT-3,261,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,Voy al punto de entrega,,Villa Urquiza (Blanco Encalada 4673 de 12 a 14hs.)
2022/02/01 12:32:49 p. m. GMT-3,269,,,,,,,1.0,,,1.0,,1.0,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,Voy al punto de entrega,,Palermo (Charcas 4599 de 11 a 13hs.)
2022/02/01 12:35:50 p. m. GMT-3,294,1.0,,,,,,1.0,,,1.0,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,Voy al punto de entrega,,Palermo (Charcas 4599 de 11 a 13hs.)
2022/02/01 1:44:18 p. m. GMT-3,325,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Voy al punto de entrega,,Palermo (Charcas 4599 de 11 a 13hs.)
2022/02/01 3:20:37 p. m. GMT-3,159,0.0,0.0,1.0,1.0,,,0.0,0.0,,0.0,1.0,2.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,0.0,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,Voy al punto de entrega,,Palermo (Charcas 4599 de 11 a 13hs.)
2022/02/01 3:25:14 p. m. GMT-3,155,2.0,,,,,,,,,,,,,,,2.0,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,Voy al punto de entrega,,Villa Urquiza (Blanco Encalada 4673 de 12 a 14hs.)
2022/02/01 4:45:55 p. m. GMT-3,44,0.0,0.0,0.0,1.0,,,1.0,0.0,,0.0,0.0,1.0,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,1.0,,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,Voy al punto de entrega,,Villa Urquiza (Blanco Encalada 4673 de 12 a 14hs.)
2022/02/01 5:18:27 p. m. GMT-3,123,1.0,0.0,0.0,0.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Voy al punto de entrega,,Villa Crespo (Mahatma Gandhi 373 de 11.30 a 13.30hs.)
2022/02/01 6:04:06 p. m. GMT-3,115,1.0,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,Voy al punto de entrega,,Villa Crespo (Mahatma Gandhi 373 de 11.30 a 13.30hs.)
2022/02/01 6:04:37 p. m. GMT-3,138,,,1.0,1.0,,,,,,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,Voy al punto de entrega,,Palermo (Charcas 4599 de 11 a 13hs.)
2022/02/01 6:18:13 p. m. GMT-3,179,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Voy al punto de entrega,,Villa Urquiza (Blanco Encalada 4673 de 12 a 14hs.)
2022/02/01 6:29:13 p. m. GMT-3,29,0.0,0.0,1.0,1.0,,,1.0,1.0,,0.0,0.0,1.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,Voy al punto de entrega,,Villa Crespo (Mahatma Gandhi 373 de 11.30 a 13.30hs.)
2022/02/01 6:35:28 p. m. GMT-3,151,,,1.0,1.0,,,2.0,,,,3.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Voy al punto de entrega,,Villa Urquiza (Blanco Encalada 4673 de 12 a 14hs.)
2022/02/01 6:44:03 p. m. GMT-3,108,,,1.0,1.0,,,1.0,,,1.0,,1.0,,,1.0,3.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,Voy al punto de entrega,,Palermo (Charcas 4599 de 11 a 13hs.)
2022/02/01 8:51:09 p. m. GMT-3,326,,,1.0,2.0,,,1.0,,,1.0,2.0,,,,,2.0,,,,,,1.0,,,,,,,,,1.0,0.0,,,,,,,,,,1.0,,3.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,Envío a domicilio (recargo de $400),Belgrano,
2022/02/02 9:04:10 a. m. GMT-3,327,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Voy al punto de entrega,,Palermo (Charcas 4599 de 11 a 13hs.)
2022/02/02 9:53:12 a. m. GMT-3,306,,1.0,,1.0,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Envío a domicilio (recargo de $400),Chacarita,
2022/02/02 10:02:05 a. m. GMT-3,295,,,1.0,1.0,,,,1.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Voy al punto de entrega,,Villa Urquiza (Blanco Encalada 4673 de 12 a 14hs.)
2022/02/02 10:20:54 a. m. GMT-3,244,1.0,,,1.0,,,1.0,,,,2.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,Voy al punto de entrega,,Villa Crespo (Mahatma Gandhi 373 de 11.30 a 13.30hs.)
2022/02/02 10:44:08 a. m. GMT-3,328,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,Voy al punto de entrega,,Palermo (Charcas 4599 de 11 a 13hs.)
2022/02/02 10:59:05 a. m. GMT-3,35,0.0,0.0,1.0,1.0,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,Voy al punto de entrega,,Villa Urquiza (Blanco Encalada 4673 de 12 a 14hs.)
2022/02/02 11:49:38 a. m. GMT-3,273,0.0,0.0,1.0,1.0,,,1.0,1.0,,1.0,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,Voy al punto de entrega,,Villa Urquiza (Blanco Encalada 4673 de 12 a 14hs.)
2022/02/02 1:31:03 p. m. GMT-3,96,,,1.0,1.0,,,1.0,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,Voy al punto de entrega,,Palermo (Charcas 4599 de 11 a 13hs.)
2022/02/02 4:56:28 p. m. GMT-3,329,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Voy al punto de entrega,,Palermo (Charcas 4599 de 11 a 13hs.)
2022/02/02 7:53:05 p. m. GMT-3,38,0.0,0.0,1.0,,,,1.0,,,,3.0,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,Voy al punto de entrega,,Villa Urquiza (Blanco Encalada 4673 de 12 a 14hs.)
2022/02/03 9:28:00 a. m. GMT-3,154,0.0,0.0,1.0,,,,,,,,2.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,Envío a domicilio (recargo de $400),Palermo,
2022/02/03 9:35:20 a. m. GMT-3,330,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Voy al punto de entrega,,Villa Crespo (Mahatma Gandhi 373 de 11.30 a 13.30hs.)
2022/02/03 11:16:04 a. m. GMT-3,69,0.0,0.0,1.0,0.0,,,1.0,0.0,,1.0,0.0,0.0,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,Voy al punto de entrega,,Palermo (Charcas 4599 de 11 a 13hs.)
2022/02/03 11:36:48 a. m. GMT-3,181,,,1.0,,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,Voy al punto de entrega,,Palermo (Charcas 4599 de 11 a 13hs.)
2022/02/03 11:37:12 a. m. GMT-3,171,0.0,,1.0,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,Voy al punto de entrega,,Villa Urquiza (Blanco Encalada 4673 de 12 a 14hs.)
2022/02/03 11:37:32 a. m. GMT-3,34,0.0,1.0,,0.0,,,0.0,0.0,,0.0,1.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,Voy al punto de entrega,,Villa Urquiza (Blanco Encalada 4673 de 12 a 14hs.)
2022/02/03 11:40:22 a. m. GMT-3,331,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Voy al punto de entrega,,Villa Urquiza (Blanco Encalada 4673 de 12 a 14hs.)
2022/02/03 11:53:45 a. m. GMT-3,332,,,,,,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Voy al punto de entrega,,Palermo (Charcas 4599 de 11 a 13hs.)
2022/02/03 12:00:19 p. m. GMT-3,282,,,1.0,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Voy al punto de entrega,,Villa Urquiza (Blanco Encalada 4673 de 12 a 14hs.)
2022/02/03 12:11:57 p. m. GMT-3,217,,,1.0,1.0,,,1.0,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,Voy al punto de entrega,,Villa Urquiza (Blanco Encalada 4673 de 12 a 14hs.)
2022/02/03 12:16:26 p. m. GMT-3,145,,,,,,,1.0,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,Voy al punto de entrega,,Palermo (Charcas 4599 de 11 a 13hs.)
2022/02/03 6:43:58 p. m. GMT-3,12,,,,1.0,,,1.0,,,,1.0,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,Voy al punto de entrega,,Palermo (Charcas 4599 de 11 a 13hs.)
2022/02/03 10:08:39 p. m. GMT-3,93,1.0,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,Voy al punto de entrega,,Villa Urquiza (Blanco Encalada 4673 de 12 a 14hs.)
2022/02/14 11:02:01 a. m. GMT-3,333,1.0,1.0,,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,Voy al punto de entrega,,Palermo (Charcas 4599 de 11 a 13hs.)
2022/02/14 11:12:31 a. m. GMT-3,333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Envío a domicilio (recargo de $400),Belgrano,
2022/02/14 11:42:41 a. m. GMT-3,334,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Voy al punto de entrega,,Palermo (Charcas 4599 de 11 a 13hs.)
2022/02/14 11:49:49 a. m. GMT-3,282,,,1.0,,,1.0,,,,,1.0,,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Voy al punto de entrega,,Villa Urquiza (Blanco Encalada 4673 de 12 a 14hs.)
2022/02/14 11:51:28 a. m. GMT-3,138,0.0,0.0,1.0,0.0,,,1.0,,,1.0,,1.0,,,1.0,,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,Voy al punto de entrega,,Palermo (Charcas 4599 de 11 a 13hs.)
2022/02/14 11:52:01 a. m. GMT-3,53,0.0,0.0,1.0,1.0,,1.0,1.0,1.0,,0.0,1.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,Voy al punto de entrega,,Villa Urquiza (Blanco Encalada 4673 de 12 a 14hs.)
2022/02/14 12:00:01 p. m. GMT-3,335,,,1.0,1.0,,1.0,1.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,Envío a domicilio (recargo de $400),Palermo,
